Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1651	0.1139	95.22	1.391	NA-NA	LOW	NA-NA	1	1.391	23/105	95.22	0	IMGVR_UViG_3300008726_000135|3300008726|Ga0113881_100087|27973-47001
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1648	0.0962	96.35	1.389	NA-NA	LOW	NA-NA	1	1.389	18/57	96.35	19	IMGVR_UViG_3300014537_000057|3300014537|Ga0134397_100783
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1582	0.0647	95.26	1.333	NA-NA	LOW	NA-NA	1	1.333	12/54	95.26	0	IMGVR_UViG_3300029395_000072|3300029395|Ga0243972_101563
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1582	0.1170	96.35	1.333	NA-NA	LOW	NA-NA	1	1.333	24/76	96.35	0	IMGVR_UViG_3300029379_000177|3300029379|Ga0243906_1001704
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1557	0.3042	97.91	1.312	97.33-98.50	1.312	0.87-1.75	2	2.250	84/221	96.93	0	IMGVR_UViG_3300029411_000142|3300029411|Ga0243861_100472
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1543	0.2762	95.84	1.300	94.65-97.42	1.300	0.59-1.78	2	1.930	43/221	94.86	31	IMGVR_UViG_2899876472_000001|2899876472|2899876472|188892-238294
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1492	0.3198	97.15	1.257	96.60-98.19	1.257	0.73-1.68	2	1.873	71/243	96.11	30	IMGVR_UViG_3300045988_147023|3300045988|Ga0495776_091148
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1483	0.0856	98.38	1.250	97.68-99.81	1.250	0.56-1.73	1	1.677	31/72	97.32	0	IMGVR_UViG_3300029603_000226|3300029603|Ga0245139_101294
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1424	0.0801	100.00	1.200	99.22-101.78	1.200	0.47-1.67	2	4.043	46/65	98.89	0	IMGVR_UViG_3300029855_000155|3300029855|Ga0245295_1002079
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1396	0.0844	95.45	1.176	NA-NA	LOW	NA-NA	1	1.176	17/72	95.45	0	IMGVR_UViG_3300029389_000048|3300029389|Ga0243995_1001631
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1381	0.3725	97.62	1.164	97.02-98.65	1.164	0.74-1.72	1	1.745	106/325	96.45	37	IMGVR_UViG_3300045988_133929|3300045988|Ga0495776_149784
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1341	0.2459	95.90	1.130	95.01-97.51	1.130	0.50-1.65	1	1.513	39/211	94.70	27	IMGVR_UViG_3300029256_000219|3300029256|Ga0168827_100420|10670-61246
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1335	0.1842	95.53	1.125	94.84-97.25	1.125	0.53-1.69	1	1.571	28/171	94.33	21	IMGVR_UViG_2882847703_000003|2882847703|2882847770|51-38114
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1335	0.1285	96.65	1.125	96.27-98.47	1.125	0.48-1.57	1	1.481	27/115	95.43	0	IMGVR_UViG_3300007736_000206|3300007736|Ga0105757_1000281
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1329	0.0954	98.78	1.120	97.85-100.05	1.120	0.58-1.65	2	2.000	52/113	97.53	0	IMGVR_UViG_3300029389_000037|3300029389|Ga0243995_1001272
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1311	0.0831	95.59	1.105	NA-NA	LOW	NA-NA	1	1.105	19/77	95.59	0	IMGVR_UViG_3300029137_000015|3300029137|Ga0168731_101125
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1278	0.0761	99.24	1.077	97.88-100.85	1.077	0.43-2.10	2	2.622	37/71	97.92	1	IMGVR_UViG_3300029457_000077|3300029457|Ga0244117_100962
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1261	0.0668	95.58	1.062	NA-NA	LOW	NA-NA	1	1.062	16/65	95.58	0	IMGVR_UViG_3300029087_000009|3300029087|Ga0169172_100587
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1261	0.0818	95.06	1.062	NA-NA	LOW	NA-NA	1	1.062	16/77	95.06	3	IMGVR_UViG_3300007498_000124|3300007498|Ga0104980_101142
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1256	0.0731	100.00	1.059	99.17-101.65	1.059	0.47-1.90	2	2.244	45/64	98.87	0	IMGVR_UViG_3300029024_000130|3300029024|Ga0169709_100881
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1187	0.0649	96.24	1.000	NA-NA	LOW	NA-NA	1	1.000	18/59	96.24	0	IMGVR_UViG_3300029339_000282|3300029339|Ga0242823_1002385
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1187	0.1677	96.81	1.000	95.90-98.50	1.000	0.43-1.53	2	2.474	38/164	95.39	29	IMGVR_UViG_3300045988_179848|3300045988|Ga0495776_172537
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1187	0.0666	99.20	1.000	97.76-100.21	1.000	0.64-1.85	2	2.816	38/77	97.75	0	IMGVR_UViG_3300029608_000207|3300029608|Ga0245152_101870
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1187	0.0818	95.07	1.000	NA-NA	LOW	NA-NA	1	1.000	15/72	95.07	0	IMGVR_UViG_3300029114_000039|3300029114|Ga0168819_101038
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1187	0.1438	97.42	1.000	96.47-98.71	1.000	0.52-1.71	1	1.780	41/146	95.99	1	IMGVR_UViG_3300045988_179409|3300045988|Ga0495776_182578
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1127	0.2992	96.18	0.950	95.10-97.41	0.950	0.52-1.33	1	1.350	60/327	94.68	5	IMGVR_UViG_3300014557_000141|3300014557|Ga0169723_100136|2-73234
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.1095	0.0883	98.65	0.923	97.21-100.22	0.923	0.43-1.75	2	2.811	37/92	97.10	6	IMGVR_UViG_2920317450_000001|2920317450|2920317528
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0999	0.1634	96.07	0.842	94.30-97.93	0.842	0.36-1.58	1	1.676	34/207	94.34	50	IMGVR_UViG_3300045988_133060|3300045988|Ga0495776_054219
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0989	0.0970	98.98	0.833	97.67-100.51	0.833	0.40-1.58	2	2.157	51/124	97.17	0	IMGVR_UViG_3300045988_182645|3300045988|Ga0495776_088859
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0989	0.0469	100.00	0.833	98.89-101.47	0.833	0.41-1.36	1	1.389	36/63	98.21	0	IMGVR_UViG_3300029848_000151|3300029848|Ga0245285_1002202
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0982	0.1071	99.46	0.828	98.17-100.62	0.828	0.50-1.33	2	2.902	61/128	97.64	0	IMGVR_UViG_2839391462_000001|2839391462|2839391477|27886-57984
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0977	0.2088	95.04	0.824	93.70-96.81	0.824	0.33-1.50	1	2.000	33/277	93.37	1	IMGVR_UViG_3300029096_000046|3300029096|Ga0169213_100155
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0949	0.1713	95.12	0.800	NA-NA	0.800	NA-NA	1	1.640	25/214	93.31	19	IMGVR_UViG_3300029718_000213|3300029718|Ga0245237_1000499
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0870	0.1319	97.48	0.733	96.06-99.13	0.733	0.36-1.30	1	1.386	44/187	95.44	28	IMGVR_UViG_3300039367_000020|3300039367|Ga0169600_00124
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0868	0.0853	99.99	0.732	98.72-101.37	0.732	0.39-1.17	1	1.400	60/116	97.90	0	IMGVR_UViG_3300045988_097270|3300045988|Ga0495776_047649
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0838	0.0593	98.26	0.706	97.38-100.82	0.706	0.27-1.20	1	1.400	25/85	96.13	0	IMGVR_UViG_3300029793_000476|3300029793|Ga0243738_1000242|3-19549
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0838	0.0533	99.82	0.706	98.42-101.44	0.706	0.36-1.33	1	2.121	33/69	97.65	0	IMGVR_UViG_3300029795_000162|3300029795|Ga0243742_1002102
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0838	0.1157	96.32	0.706	95.33-98.33	0.706	0.33-1.20	1	1.538	26/164	94.23	13	IMGVR_UViG_3300045988_161055|3300045988|Ga0495776_041974
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0831	0.0712	98.09	0.700	96.78-100.14	0.700	0.24-1.33	1	1.321	28/101	95.95	1	IMGVR_UViG_3300045988_120895|3300045988|Ga0495776_024649
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0823	0.1101	100.00	0.694	98.97-101.33	0.694	0.41-1.19	1	1.438	73/139	97.94	0	IMGVR_UViG_3300029424_000309|3300029424|Ga0243789_1000050|32150-69028
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0821	0.1301	99.61	0.692	98.34-100.68	0.692	0.42-1.12	1	1.462	78/176	97.41	24	IMGVR_UViG_3300029436_000234|3300029436|Ga0243833_1000503
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0791	0.0629	99.65	0.667	97.71-101.43	0.667	0.32-1.29	1	2.049	41/94	97.36	0	IMGVR_UViG_3300029188_000146|3300029188|Ga0169196_100962
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0791	0.0758	97.70	0.667	95.81-98.88	0.667	0.35-1.54	2	2.400	30/127	95.45	9	IMGVR_UViG_2858086945_000002|2858086945|2858086988|48845-75278
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0776	0.4922	95.32	0.654	94.46-96.73	0.654	0.40-0.92	1	1.549	82/756	93.09	0	IMGVR_UViG_3300045988_126192|3300045988|Ga0495776_186592
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0766	0.1424	97.74	0.645	96.23-99.44	0.645	0.34-1.10	1	1.468	47/201	95.42	32	IMGVR_UViG_3300029763_000004|3300029763|Ga0243796_100745
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0749	0.1013	96.96	0.632	NA-NA	0.632	NA-NA	1	1.240	25/139	94.62	0	IMGVR_UViG_3300045988_171288|3300045988|Ga0495776_016092
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0743	0.3579	98.13	0.626	97.23-99.20	0.626	0.40-0.88	1	1.415	142/548	95.74	0	IMGVR_UViG_3300045988_118021|3300045988|Ga0495776_163726
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0725	0.1181	98.23	0.611	96.66-99.96	0.611	0.29-1.04	1	1.527	55/209	95.78	14	IMGVR_UViG_3300045988_147687|3300045988|Ga0495776_053874
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0722	0.0583	99.54	0.609	97.83-101.30	0.609	0.26-1.07	1	1.344	32/81	97.05	0	IMGVR_UViG_3300029423_000107|3300029423|Ga0243802_101547
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0685	0.2226	99.55	0.577	98.78-100.57	0.577	0.39-0.79	1	1.300	140/367	96.94	0	IMGVR_UViG_3300045988_152713|3300045988|Ga0495776_116234
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0678	0.0331	99.83	0.571	98.27-101.40	0.571	0.35-1.33	1	2.000	26/63	97.19	1	IMGVR_UViG_3300029779_000125|3300029779|Ga0243834_1002227
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0678	0.0314	100.00	0.571	99.56-102.83	0.571	0.27-1.16	1	1.763	38/62	98.43	0	IMGVR_UViG_3300029431_000092|3300029431|Ga0243758_1002898
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0678	0.0539	98.29	0.571	NA-NA	0.571	NA-NA	1	1.667	27/100	95.86	8	IMGVR_UViG_3300029438_000152|3300029438|Ga0243733_1001330
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0664	0.0930	99.52	0.560	98.14-100.88	0.560	0.32-0.95	1	1.262	65/176	96.84	0	IMGVR_UViG_3300045988_159923|3300045988|Ga0495776_085970
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0647	0.0745	99.16	0.545	97.86-101.38	0.545	0.26-0.93	1	1.413	46/142	96.43	5	IMGVR_UViG_3300029714_000298|3300029714|Ga0245242_1001113
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0628	0.2045	95.83	0.529	94.25-98.18	0.529	0.21-0.90	1	1.209	43/392	93.12	54	IMGVR_UViG_3300045988_183295|3300045988|Ga0495776_116262
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0625	0.0892	96.80	0.526	95.58-98.40	0.526	0.29-0.88	1	1.667	27/181	94.05	4	IMGVR_UViG_2585427813_000001|2585427813|2585467300|38030-77450
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0625	0.0468	99.10	0.526	97.96-101.17	0.526	0.25-0.94	1	1.346	26/84	96.29	5	IMGVR_UViG_3300029796_000218|3300029796|Ga0243875_1001753
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0593	0.0604	97.72	0.500	96.40-99.80	0.500	0.24-0.90	1	1.200	25/130	94.82	0	IMGVR_UViG_3300029747_000334|3300029747|Ga0245228_100013|46092-74158
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0593	0.0284	100.00	0.500	99.79-103.53	0.500	0.26-1.06	1	2.053	38/58	98.65	0	IMGVR_UViG_3300029795_000177|3300029795|Ga0243742_1002749
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0570	0.0632	98.83	0.480	96.91-100.91	0.480	0.21-0.95	1	1.250	32/121	95.80	0	IMGVR_UViG_3300045988_120138|3300045988|Ga0495776_115359
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0541	0.1429	99.31	0.456	98.13-100.89	0.456	0.25-0.72	1	1.400	90/281	96.39	48	IMGVR_UViG_3300029078_000062|3300029078|Ga0169221_100032|33684-106534
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0527	0.0772	99.03	0.444	97.26-100.95	0.444	0.17-0.77	1	1.408	49/185	95.80	2	IMGVR_UViG_2639763164_000001|2639763164|2639848725|63490-103898
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0519	0.1939	95.75	0.438	93.72-97.72	0.438	0.21-0.76	1	1.293	41/445	92.60	39	IMGVR_UViG_3300045988_070948|3300045988|Ga0495776_004999
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0512	0.0796	100.00	0.431	98.42-101.69	0.431	0.22-0.71	1	1.262	65/185	96.68	0	IMGVR_UViG_3300029206_000213|3300029206|Ga0167480_100061|71730-114641
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0494	0.0260	100.00	0.417	99.72-103.55	0.417	0.21-0.73	1	1.290	31/56	98.11	0	IMGVR_UViG_3300014824_000092|3300014824|Ga0134492_1003283
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0491	0.0441	100.00	0.414	98.50-102.67	0.414	0.18-0.79	1	1.436	39/96	97.14	0	IMGVR_UViG_3300045988_036163|3300045988|Ga0495776_089961
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0475	0.0612	98.00	0.400	95.97-100.26	0.400	0.21-0.82	1	1.704	27/153	94.56	0	IMGVR_UViG_3300029377_000168|3300029377|Ga0243903_1000959
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0475	0.0754	98.48	0.400	96.35-100.53	0.400	0.17-0.87	1	1.167	42/205	95.01	1	IMGVR_UViG_3300029664_000101|3300029664|Ga0245211_100362|161-43966
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0475	0.0360	99.70	0.400	97.62-101.16	0.400	0.26-0.86	1	1.407	27/90	96.19	0	IMGVR_UViG_3300045988_152906|3300045988|Ga0495776_068049
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0456	0.0595	99.06	0.385	97.34-100.88	0.385	0.21-0.64	1	1.400	35/147	95.48	2	IMGVR_UViG_3300045988_141699|3300045988|Ga0495776_182188
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0452	0.0336	100.00	0.381	100.44-104.16	0.381	0.15-0.67	1	1.327	55/92	98.35	0	IMGVR_UViG_3300023717_000043|3300023717|Ga0257029_10772
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0413	0.0206	100.00	0.348	99.16-102.24	0.348	0.23-0.80	1	1.214	28/66	97.27	0	IMGVR_UViG_3300029047_000106|3300029047|Ga0169599_101206
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0409	0.0511	98.77	0.345	96.51-100.39	0.345	0.19-0.79	1	1.147	34/171	94.92	19	IMGVR_UViG_3300000297_000222|3300000297|EM338_1002431
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0396	0.0264	100.00	0.333	98.98-101.94	0.333	0.23-0.67	1	1.500	34/87	97.01	0	IMGVR_UViG_3300029041_000025|3300029041|Ga0169684_100856
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0396	0.0489	99.55	0.333	97.20-101.11	0.333	0.21-0.67	1	1.588	34/138	95.58	0	IMGVR_UViG_3300014799_000170|3300014799|Ga0134377_1000051|99548-133666
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0375	0.0793	97.36	0.316	95.39-99.16	0.316	0.21-0.57	1	1.733	30/254	93.34	0	IMGVR_UViG_3300045988_147113|3300045988|Ga0495776_016293
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0371	0.1228	96.76	0.312	94.76-98.35	0.312	0.18-0.62	1	1.184	38/393	92.74	9	IMGVR_UViG_2509601035_000003|2509601035|2509604772|803995-895325
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0371	0.0627	98.77	0.312	96.53-100.14	0.312	0.19-0.57	1	1.184	38/208	94.66	0	IMGVR_UViG_3300045988_051854|3300045988|Ga0495776_006780
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0365	0.0491	99.16	0.308	96.74-100.63	0.308	0.19-0.61	1	1.250	32/157	95.00	0	IMGVR_UViG_3300029643_000063|3300029643|Ga0245225_100247|1-37130
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0352	0.0378	100.00	0.296	97.32-101.63	0.296	0.18-0.60	1	1.219	32/124	95.72	0	IMGVR_UViG_3300045988_088647|3300045988|Ga0495776_162774
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0330	0.0623	98.73	0.278	96.34-100.89	0.278	0.14-0.52	1	1.167	42/257	94.32	0	IMGVR_UViG_3300007043_000200|3300007043|Ga0102536_100045|77884-130039
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0327	0.0557	98.65	0.276	96.29-100.29	0.276	0.18-0.57	1	1.176	34/215	94.22	23	IMGVR_UViG_3300039381_000229|3300039381|Ga0169840_00153|18413-65329
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0327	0.0182	100.00	0.276	99.62-103.62	0.276	0.16-0.52	1	1.389	36/80	97.46	0	IMGVR_UViG_3300008737_000132|3300008737|Ga0113999_100039|206273-221619
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0324	0.0178	100.00	0.273	NA-NA	0.273	NA-NA	1	1.464	28/73	96.96	0	IMGVR_UViG_3300029611_000252|3300029611|Ga0245149_102048
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0324	0.0591	97.83	0.273	NA-NA	0.273	NA-NA	1	1.120	25/207	93.41	0	IMGVR_UViG_3300045988_104197|3300045988|Ga0495776_069043
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0324	0.0479	98.20	0.273	NA-NA	0.273	NA-NA	1	1.120	25/184	93.76	0	IMGVR_UViG_2791355324_000004|2791355324|2791389783|43530-84353
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0324	0.0450	99.74	0.273	97.01-100.78	0.273	0.22-0.63	2	2.909	44/168	95.77	0	IMGVR_UViG_3300029741_000243|3300029741|Ga0245200_100016|84613-122989
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0310	0.0173	100.00	0.261	NA-NA	0.261	NA-NA	1	1.185	27/71	96.93	0	IMGVR_UViG_7000000300_000160|7000000300|SRS043701_LANL_scaffold_3564|3-15406
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0310	0.0412	99.40	0.261	NA-NA	0.261	NA-NA	1	1.219	32/155	95.04	13	IMGVR_UViG_2878499410_000003|2878499410|2878499429
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0310	0.1150	95.72	0.261	NA-NA	0.261	NA-NA	1	1.115	26/439	91.29	0	IMGVR_UViG_3300045988_114789|3300045988|Ga0495776_112074
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0297	0.0480	98.47	0.250	NA-NA	0.250	NA-NA	1	1.111	27/197	93.79	0	IMGVR_UViG_3300029480_000081|3300029480|Ga0244079_100637
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0297	0.0562	98.72	0.250	96.06-100.28	0.250	0.15-0.52	1	1.111	36/243	94.03	0	IMGVR_UViG_3300010262_000291|3300010262|Ga0129317_1000251|12128-64383
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0286	0.0600	100.00	0.241	98.73-102.75	0.241	0.12-0.41	1	1.108	65/257	95.66	0	IMGVR_UViG_3300045988_050451|3300045988|Ga0495776_016552
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0285	0.0266	100.00	0.240	98.03-101.49	0.240	0.20-0.52	1	1.207	29/115	95.65	0	IMGVR_UViG_3300029530_000051|3300029530|Ga0244962_101016
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0283	0.0665	99.25	0.238	97.05-101.16	0.238	0.13-0.44	1	1.146	48/286	94.41	0	IMGVR_UViG_3300029240_000097|3300029240|Ga0168677_100329
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0274	0.0459	99.17	0.231	NA-NA	0.231	NA-NA	1	1.103	29/182	94.25	2	IMGVR_UViG_3300006476_000015|3300006476|Ga0100233_100434
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0271	0.0440	99.88	0.229	97.27-101.29	0.229	0.15-0.50	1	1.103	39/198	94.89	6	IMGVR_UViG_3300045988_116788|3300045988|Ga0495776_093024
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0264	0.0500	99.67	0.222	96.63-100.83	0.222	0.17-0.48	1	1.714	42/211	94.93	0	IMGVR_UViG_3300029387_000105|3300029387|Ga0243994_100466
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0257	0.0732	98.42	0.216	95.98-99.64	0.216	0.14-0.41	1	1.098	41/345	93.36	0	IMGVR_UViG_3300045988_129529|3300045988|Ga0495776_031525
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0254	0.0337	99.84	0.214	NA-NA	0.214	NA-NA	1	1.097	31/169	94.68	0	IMGVR_UViG_3300045988_176712|3300045988|Ga0495776_126719
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0237	0.0449	100.00	0.200	97.53-101.28	0.200	0.14-0.41	1	1.133	45/246	94.67	0	IMGVR_UViG_7000000071_000182|7000000071|SRS065504_LANL_scaffold_14584
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0237	0.0380	99.88	0.200	96.78-101.12	0.200	0.16-0.55	1	1.091	33/189	94.53	0	IMGVR_UViG_3300014807_000142|3300014807|Ga0134439_1000253
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0222	0.0318	100.00	0.188	96.76-101.29	0.188	0.14-0.52	1	1.086	35/198	94.56	0	IMGVR_UViG_3300023290_000236|3300023290|Ga0256628_100375|14410-53791
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0203	0.0338	100.00	0.171	98.01-101.72	0.171	0.12-0.40	1	1.079	38/182	95.07	0	IMGVR_UViG_3300023492_000100|3300023492|Ga0257037_100352
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0203	0.0367	100.00	0.171	96.95-101.34	0.171	0.14-0.39	1	1.175	40/239	94.40	0	IMGVR_UViG_3300029619_000269|3300029619|Ga0245131_1000166|84318-134064
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0187	0.0348	100.00	0.158	98.44-101.42	0.158	0.15-0.37	1	1.073	41/209	94.88	0	IMGVR_UViG_3300045988_175334|3300045988|Ga0495776_178625
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0183	0.0295	100.00	0.154	98.44-102.97	0.154	0.13-0.41	1	1.222	45/178	95.66	0	IMGVR_UViG_3300029332_000010|3300029332|Ga0243782_100614
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0183	0.0348	100.00	0.154	98.29-101.99	0.154	0.12-0.39	1	1.071	42/200	95.09	0	IMGVR_UViG_3300045988_126746|3300045988|Ga0495776_114478
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0162	0.0228	100.00	0.136	99.45-103.11	0.136	0.11-0.32	1	1.125	48/168	96.04	0	IMGVR_UViG_3300029793_000475|3300029793|Ga0243738_1000217|51127-89988
trimmed_read1_3001368277-DNA.fastq.gz	imgvr_reps.fna	0.0158	0.0555	99.76	0.133	97.15-100.51	0.133	0.12-0.30	1	1.102	49/423	93.28	0	IMGVR_UViG_3300045988_069781|3300045988|Ga0495776_000398
